comment,rating
"1st injection Wed, vomiting by Fri.. second injection following Thur (so as not to miss work again) sick Sun.. 3rd injection thur.. giving it one more chance.. fasting 160 down from 200.. no weight loss, terrible bloat.. retaining fluid in hands. Nausea worse if I eat..I try not to eat for couple days after shot don't understand why no weight loss.. I see new endo dr in Jan, hope I can continue with this med till then..",3
"On drugs.com the truth about this horrible medicine is there. 38 reviews about vomitimg, nausea, stomach pain, bloating, and the runs. These side affects put people in the hospital and I will no let my husband take it.",4
I'm not sure what is happening but my vision it's hard to focus since I've taken my second shot it's hard to drive because I cannot focus when I look down has anybody else had this kind of side effect with this medication I went to the eye doctor he gave me an eye exam my vision is 20 20 there is no explanation for the vision problems that I am having the only new medication I've been taking is trulicity.,2
"I have been on this drug for 2 months. It wipes out your appetite altogether. And I found it difficult to force myself to eat. I haven't felt any relief from diabetic foot/nerve pain. But my glucose levels have been low; below 100 in the mornings and no higher than 140 at night. I do take this weekly along with my nightly insulin. I was hesitant at first about why I needed to try this, but if you can deal with the no appetite and tiredness; it works.",5
"This medication dropped my sugar from 300-475 down to the low 100's -150 depending on the time of day. I've lost 24lbs in three months. I've had extreme fatigue but it's worth it. I don't have as much nerve pain as I did, and I can almost feel my fingertips again. Lack of appetite is amazing, I eat because I have to not because I want to. The pen is another huge plus. Needles give me anxiety, but this I can handle. ",5
Used for a month so far.  My fasting blood sugar level has went from way over 300 to under 100.  Have also lost weight.  I have not experienced the side effects some have.,5
"Wish I had been warned about the side effects. My readings have dropped from 235 - 255 to 170 on 1st day to now on 6th day to 140. However it has felt like a war going on in my body, fever, sick, tired etc. I have been in bed since day 2 and cannot see any end to this. Do I take my 2nd dose?",4
"Had all the side effects, not good, way too much pain!!!",4
the side effects make me miserable it keeps my numbers down I am not happy with the way I feel,5
"I love this. It has not only brought down my readings from 300 and 400 to 130 and lower, but my weight has dropped from 230 to 195. I do experience low readings due to lack of wanting food. But I have set alarms that remind me to eat. I have only one side effect and that is some burping sometimes. I can live with this. Love, Love, Love.  P.S. My A1C is way down too...9 down to 6.8. doing great, am due another A1C this month.",5
"I've been on Trulicity for a week now.  No nausea, no cravings, no bad side effects as of yet.  I'm not as hungry. While testing my sugar, it seems to be working awesomely.  I go back in 2 months for blood work.  I have also lost 6 lbs in the first week.  This is the only med for diabetics to help me.  ",5
the side effects are miserable but it does bring down my numbers.,5
This drug helped me to lose 5 lbs in one week. It controls my sweet tooth and evens out my sugars because I no longer feel the shakes when I don't eat on time but I still get headaches sometimes. I am happy with the outcome.,5
I have been using it for almost 6 months now. I have lost considerable amount of weight. Glucose levels are down very well. A1C down to 5.4 from 7.8. I use it with Metformin. I was on Bydureon previously it caused me a lot of bumps and skin reactions. Trulicity is a blessing and the ease of use is great!,5
Frist week on the pen. It seems great I am not having that craving for sweets. I don't feel as hungry. I believe it's going to be great. My blood sugars are down from 200 to 130's. Will get back in 3 months when I do the A1C.,5
"I had been on Victoza but couldn't continue because of the nausea.  I was also taking Lantus.  I started on Trulicity two weeks ago and had no nausea, have more energy and my blood sugars are in range.  I no longer take lentos either.",5
I loved Victoza. It helped with hungry control too. Unfortunately my insurance won’t cover it and I can’t pay over $600/month. ,5
"Was told to start at .6 for two weeks. Started at .3 to check for allergies.  That has made me so sick and nauseated I am going back to .1 and will try to work up to a decent size dose,but its going to take a while.  Injecting was way less painful than testing blood sugar ",4
It seems to have caused insomnia and can't get to sleep before 4am,5
"I have taking 1.2 dose of victoza for a year now, I was taking junuvia but it didn't do nothing for me and metforim gave me a severe diarrhea so my dr. switched me to lantus and victoza I'm very happy with the victoza I've had no side effects and I've lost 53 pounds in the last year",5
I was totally satisfied while taking Victoza. My A1c was staying around 6.1. It also kept my weight down.  Unfortunately after 2 years it had caused my Liver Function levels to elevate and go out of range and I had to come off of it.  It is very sad and stressful since now I have to try something new.,5
I have been taking this for 2 months at the 1.2 dose. I have not had any side effects at all. I have lost weight and my numbers are good. I can't wait to find out what my A1C is!,5
"Diabetic for 23 years and in insulin with oral medications to.  Gained weight constantly unable to lose.  Than, on Nov 2015 I was taken off insulin because of extreme low blood sugars.   Continue with ActosPlusMetormin 3 X day, highest dose.  Tuesday June 21,2016 decrease to 2 pills a day getting lower blood sugar   Just taking Victoza since May 2014 it had help to achieve coming off insulin and losing 70 pounds   I am so happy with the results using Victoza, hadn't known about not injecting my 2 X day and now no insulin.  ",5
"I was diagnosed with polycystic ovarian syndrome (POS) years ago. Last year, I was referred to a doctor that specializes in this disease; at the time I first met him, I weighed a whopping 387 pounds (I’m 5’10’’). Of course, the first thing he told me was that my POS would get better if I lost weight. I was totally discouraged! I told him that I was very active and had been on EVERY diet… nothing seemed to work. I was so frustrated and asked if there was anything he could do to jump start my weight loss from a medical stand point. This is when he told me about Victoza and about the study that demonstrated that individuals suffering from POS, not from Type 2 diabetes had lost weight on this medication but there were some serious side effects to consider. I was so desperate that after reading on the matter for a few days, I decided to try it out. The first months were pretty horrible because I had severe nausea and vomiting (in the morning upon waking I would throw up stomach acid – I know erk!) but I decided to continue. The reason I kept up with it is that, for the first time in my life, I could sense that I was full when I ate. For some reason, this message was not making its way up to my brain when I ate before… I thought it was awesome. The medication no only killed every craving I normally had but it stopped me from overeating. I have been on Victoza for one year now. The side effects are no longer there (they stopped after about 6 months after starting Victoza) and I now weigh 276 pounds… yes I lost over 100 pounds. I am continuing to lose weight and wish you all the best. ",5
Acute pancreatic reaction with non-stop vomiting and diarrhea..taking over 24 hours to recover,1
"I started on 0.6 a week and worked my way up to 1.8 a week. I haven't had any bad side effects with this medication. No nausea, no sickness. I did have a slight headache the very first week I started. It hasn't help me lose any weight but it has kept my blood sugar under control.",4
"Was on 4 oral medications for my diabetes, and after several years of good control, my numbers started to increase. Started Victoza and even before moving up to 1.28 dose, my numbers immediately dropped about 30 pts,and I lost about 7 lbs in first week. Only side effects were some minor nausea, and a couple days of diarrhea,but both passed after a week or so. The sugar control remains good (averaging about 110) but unfortunately the weight loss stopped. The dosages for my oral medications have dropped, and some may be eliminated. My medicare advantage plan only provides partial coverage (tier II drug)but the drug is worth it. Of course, I hope I never develop the more serious long-term side effects, but the long-term side effects of uncontrolled diabetes are pretty bad also.  ",4
"I want to thank God for my Dr. Iam pre diabeta, been on Victoza for 9 days loss 9lbs. I could not lose any weight.The only side affect, I am never hungry.  ",5
"Hello. I heard some great things about victoza and some really bad things so I decided to try it out and hope for the best. Sad to say that I simply couldn't stand all the side effects that I encountered while on it. I felt like I was in a daze all the time and the nausea was really bad. I completely lost my appetite and after a week I started to throw up multiple times a day. I decided to stop because it simply made me sick to my stomach. I did some research on the internet to try and find something over the counter without side effects. I found this supplement called cinnalife which so far has been amazing for me. My A1C has significantly dropped which i'm sure is a large part due to the energy that this supplement gives me. I have been very active since I started taking them. Anyways, just wanted to share that there are always alternatives to these injectables with these horrible side effects. I have heard that there are some new injectables out in the market, but I'm simply too scared to try them =(",1
not sure if I have to eat before or after I give my injection. ,5
i have been taken victoza for a lil over 2 months now and i have lost 22lbs my a1 is where it needs to be and my sugar levels are in a good rage the only down side to me using this is i have sever joint pain from head to toe about once a week or once every 2 weeks im not sure if anyone has this same problem or not but i really do not like it at all i have to stay in bed all day and it hurts so bad if someone touches me or i have to move other than that it works great.,5
"For those who cannot afford Victoza, go to Victoza website and get coupon to never pay more than $25.  That's what I did'",5
"The Victoza did help decrease my blood sugar numbers nadmy A1C, but I had a massive amount of side effects that I didn't know was being increased by the Victoza because the Victoza was started around the same time that I was also having gallbladder issues, and had a gall stone. After my gallbladder removal I remained sick with the same symptoms I had prior to it of: heartburn, nausea, vomiting, epigastric pain, severe foul smelling belching, and gas. This continued for some time, and my doctor decided to remove me off my Victoza because my diabetes #'s, and A1C were getting to a level of satisfaction for her.   I remained off my Victoza for about a month, and my blood sugar numbers began to gradually creep up again, so my doctor decided to put me back on it.   I had finally became free of the side effects listed above, but still not relating them to the Victoza.  Then my wife, who is a RN said the she was getting ready to give me a Victoza injection, and wanted me to let her know if any of the symptoms that I'd had for so long returned.  Within 30 mins of receiving the Victoza injection I again started having foul smelling belching, gas, and began vomiting profusely.    Victoza is an awesome drug, and does what it's suppose to do.  I'd recommend it to anyone who is able to take it, but if you have anything weird start happening within your body once you start taking it, you can bet money that the Victoza Will be what's causing it.",4
"Don't even start taking this! I took Victoza for ten months. I feel like I have lost ten months of my life. It started with diarrhia, vomiting. I just felt yuck all day. then the hives started. I've gone to the hospital four times in ten months. That doesn't even include hives that didn't send me to the ER.  So everyday feeling not great, the last trip to the ER was in a ambulance because the reaction caused me to pass out. I lost a little weight, but when you are always nausea and diarrhea and vomiting, of course you will loose weight. I feel like I was a guinia pig with this drug. Just stay away from it, it was life changing. After not taking it for three weeks now, I feel so much better. Not even a stomach ache!!!",2
"Began with such hope, but turned to nausea day 1, tired & lack of energy. The next few days went to nausea, bloating, stomach cramps, etc. affected my ability to work for several days. Then hit the 6th day nausea, bloating, vomiting and diarrhea began. I'm done. I lost 9 lbs, but it is NOT worth it. ",1
"Am a 71-yr-old male., and on 1000mg Metformin, 5mg Farxiga, and 1.8mg Victoza daily.  Been taking Victoza for 10 months.  Almost immediately lost 10 lbs to a comfortable 200 lbs (6'4"").  A1C dropped from 6.7 to about 6.1. Morning glucose readings run 105-120.  Seems to be working great, but concerned about long-term side effects.  Still, high sugar levels are known to do much damage long term, so plan to stay with what's now working.",4
"Side effects experieced is many sour stomachs with gas bloating,so tired, I'm on 2 months lots of nausia, not able to continue on this drug, just not for me.",3
Works great but giving me violent hiccups :( both at 0.6 and 1.2 dose.,5
"I was given Victoza by my diabetes specialist for my type 2 diabetes as he hoped it would help me lose weight. I am also taking insulin.  However, my nausea turned quickly to vomiting and dizziness.  I continued in the hope these symptoms would go away.  I was certainly losing weight but at great cost.  Finally, I was so weak I had to be rushed to the emergency room.  I was severely dehydrated and my blood pressure was so low the doctor there put me on intravenous fluids. AS soon as I stopped the Victoza I began to feel better and am now feeling pretty ok.  Dizziness, dehydration and extreme low blood pressure went away. Just as well, because right before all this, I had gone to the drug store to fill my prescription for Victoza (till then my doctor had given me samples) and I found out it was going to cost $600 to fill!  Needless to say, I can´t afford this.  I live on social security and a small pension. ",1
"Sugar dropped like a rock. Run 70-90. Lost about 15 lbs. Side effects- constipation, ""sour stomach"" belching. Feel like food sits in stomach for hours.  If low sugar occurs, eating or drinking doesn't help.  Just have to suspend insulin pump and hope for the best.  ",4
"Love this med!  Down 40 lbs. so far and was able to come off Metformin.  BG has stabilized even more since I'm off the Metformin!  Be sure to use the tiny ""nano"" needles, I don't even feel them. A1C was 5.6!",5
This has been like a wonder drug for me. Besides no appitite. Makes it difficult to eat when you know you have to but there is no desire.  Lost weight and A1C is impressive.Tried Byetta first and thought I was slowly dieing from the side effects this one has not done that to me. ,5
"I have been on this medication starting my 3rd week--I have lost 7 pounds and feel full when eating very little. Have had some minor headaches and nausea, when this happens I eat a couple of crackers and it goes away. They just increased my dosage to 1.8 will see what happen next. Sugars have been okay. But I like it so far.",4
i fill full all the time is this soppose to happen,3
I've been on Victoza for 2 months. My blood sugars are good and I've been able to eliminate glyburide and cut my insulin from 25 units twice a day to 10 twice a day. I've been able to follow a diet and eat less and have lost 24 lbs so far. ,5
"It lowered mu A1c considerably. I lost 10 lbs., then no more. The only thing I don't like is the high cost. After 3 mos. I'm in the donut hole already & have to pay over $600. for a 3 mo. supply.",4
"The drug works great, but it cost me $1,000 for a 90 day supply until you meet your ins deductible.",5
 ,5
"I have had type 2 diabetes for 15 years.  Have had no side effects in the 5 months I've been using Victoza.  Unfortunately, has not been effective at all; glucose readings remain the same.  Will be discussting w/my doctor tomorrow.  ",1
"I HATE needles, so this is alittle hard for me to do every morning ... but my glucose levels after eating takes less than 2 hrs to be in the normal range of 100 - 120. Very happy with that!",5
"I have been taking this since New Years Eve. My sugar was above 275 and the first dose dropped my down to 87. The morning sugar is between 87 and 100 now. The only side effect I have had is the constipation. I don't drink any sodas, not eating any sugars and stopped the pastas and starches, this was my choice to try and make myself healthier. I still take metformin twice a day. I have lost weight, I don't know how much but my clothes are getting very loose. I hope to get where I won't have to continue taking this or the meds. They say its possible",5
"I have been on this drug for two weeks now, the first week at .6 and now 1.2 for the next 2 months then I see my dr. again. But I can speak for the last two weeks and call them a big whopping success!! Yes, there is belching and nausea, it has faded. I have diarrhea, it has not faded. The  so worth it part: blood sugars are down from 405 to 157....in TWO weeks! I do not know about weight loss amounts..haven't weighed yet. Certainly feel thinner and my pants feel looser. Prior to this drug, I was on Januvia, novolog, and metformin. Kept only the metformin (1000mg 2x day) and added this Victoza. I know this isn't the perfect drug with the side effects, but it is an answer for me.   Major tip: eat small...and I mean small...meals throughout the day. Drink slowly in between the meals. The only time I have vomited was on the second day when I ate a bowl of soup and then drank three cups of tea right away....I won't do that again!!  And don't even attempt a six inch subway sub in one sitting. I won't do that again either. I swear this drug is like a lap-band you inject! :))))",5
"Doc switched me to Victoza from Byetta to bring down expense.  Nice not to have to take but once a day.  Taking 1000 Metformin twice a day as well.  Lost 10 pounds after starting Victoza, just as I did for Byetta (but lost 30 then).  Took Victoza for 13 months. Quit because my husband and friends said my mouth smelled like a sewer; I had thought it was just me tasting it, but they could smell it as well.  I was belching a lot, flatulence as well.  But that taste was what drove me back to Byetta.  Weight loss stops pretty fast; I think it is a side effect of the nausea making you not eat, not the drug doing something swell.  Lots of itching in the last 6 months of taking it.  Didn't change my morning blood sugar levels any better than Byetta or just Metformin, which were 120 and doc wanted below 100.  Turns out morning high due to predawn low while sleeping, causing the sugar to swing high.  This is a known phenomena; if it's just your morning sugars high, consider that. Victoza good for 3-4 months, then just like other meds.  Expensive.  Insurance company gave me hell continually about finding an alternative. Beware the sewer mouth. (I guess things were staying in the stomach so long, they were beginning to rot.)  Have your friends/spouse check your breath.",3
"Have been on 1.2 for 8 months.A1C went from 6.8 to last week of 4.4. Only taking Victoza. Since A1C was so low, Dr took me off all meds for diabetes. I did suffer constipation but that is from stomsch staying full. ",5
Have frequent bouts of nausea early morning and sometimes several times during the day,5
"I have reduced my metformin to once daily with vitoza in AM Metformin before bed. Lost weight , sugar went from 180's to 120 or less. My wife on the same program lost 52 pounds in 8 weeks ! Paula Dean takes it and so do WE !   ",5
I have been taking this drug for a year now.  The first two weeks were horrible but I am use to it now.  Blood glucose  has gone down a little (using 1.8mg dose) and lost some weight.  Still having issues with throat feeling swollen and heartburn twice a week.  I do not like injecting myself in the stomach.....my doctor states that is the place he wants me to administer the drug.,3
"Used for one year, able to maintain weight, there is no loss, but stabilized. Injection is easier than Glucose meter test.",5
"I have used this drug for almost a month, but since I have switched to a higher dose, it has been given me some serious stomach pains and cramps, I have seen a little weight loss and appetite not being good, so I hope it is working.",4
Third week of Victoza. Stomach pain is really bad. Head ache for the first week but is now gone. But the stomach pain and wanting to vomit is horrible. I am also having hiccups ,2
I take this to control sugar levels after eating. The first use my sugar level dropped to the normal range. It has increased my general sense of well being and side effects are minimal. I tried this after failing miserably with byetta.  Bonus is the weight loss.,5
Victoza has helped reduce my sugar levels and curb my appetite thus helping me lose weight. ,5
this medication has my blood sugar in an acceptable range after 3 weeks of use.,5
i have been having a lot of belching and nauseated feeling. is this normal for this medication.,3
been using for 18 months for pre diabetes.  Lost 15 pounds effortlessly.  has anyone else started to lose weight again?  Especially if I modify my sweets and exercise.  :(,3
I have taken byetta BEFORE AND IT MADE ME REALLY SICK NOW THIS DOESN'T BOTHER ME AT ALL AND IT IS EASY TO TAKE.,5
"I'm in my 2nd month of taking this & I feel great now, was sick feeling for the first two weeks & I lost 10 lbs. It has brought my readings down a lot & I love it now. I'm almost up to taking 1.8",5
"My diabetes levels are consistently lower using this drug. The side effects are frequent flatuence & diarrhea, though this drug may just worsen my lactose intolerance.",5
"I have been on victoza for almost 4 months with really no side effects, but now in the last two weeks having constipation and severe acid reflux. Is anyone else experincing this or have a solution because really dont want to stop taking it.",4
"I have been taking Victoza for 1 year now and my A1c went from 8.7 to 6 and I have lost 35 pounds! Had trouble for the first few months with nausea, but that has subsided and I feel great!",5
"this is my 2nd week and I had no nausea, small headaches all day the first week but woke up to terrible ""egg burps"" this morning, does this go away??? Its terrible I hate eggs to start with and this is the worst thing yet.",4
I have been on this drug for two years and I am concerned about the effect this will have on my throid gland and it is not curable if you get it.  My DR. is no longer in business and I take it with Lantas Insulin.,2
"Have been on Victoza for a little over 30 days. statrted with 0.6mg and went to 1.2 after using up 1st pen. have just started 3rd pen (1.2mg) and only side-effects are some vertigo and mild constipation. not certain if either are related to increased dosage, but suspect the vertigo may be as my sugar has dropped from an average of 170+ to 123 for the past 30 days. I am impressed with the quick return to more normal sugar and have labs coming up in 2 weeks so will be interested in seeing what A1C will be. also take 1mg of Glimmepride after 1st meal. I hope the vertigo will pass but will discuss with Doctor after labs. ",5
im on my seconed week of this and i have a lump on my tounge,5
i have been on victoza for 4 weeks. i have lost 10 lbs and my legs were really swollen and they went down on the 2nd day of use. am on 1.2 with no side affects and i am very picky and everything makes me sick. Now i am trying to eat healthy and at least walk,5
"Take this drug! Although the first two weeks were terrible. I was nauseated and wretched, I kept having to cry, and had insomnia. There is a light at the end of the 2week tunnel! It really does curb your appetite. It does this by slowing down your stomach so you feel full on a quarter of a NY bagel. I was finally able to eat just 3 small saucer sized meals. I had always tried to cut down portion size before, but couldn't because i would get hungry. Not now!  Drink plenty of water in little sips all day. I dropped to 1dose of lantus at night and totally cut out humolog fast acting insulin. Still take 2000 mgs metformin but was switched to the time released kind today. My numbers went from the 200's to 120 first thing in the morning and 135 2 hours after dinner. I've lost 15lbs now and i'm in my third week. I have added 2 pieces of fruit in between meals if i feel like it and a 1 inch piece of cake or pie with my evening [email protected] 11pm. I can live with this as I keep loosing. I will write again to report my progress.",5
I take this for metabolic syndrome. I have had a good response. I feel better. I have lost 18 pounds in the first 5 months. No side effects. I guess I was lucky.,4
"I have been taking Victoza for 9 months along with 1000 mg metforman 2 x's per day and glipizde 1 x per day.  This is the wonder drug for me.  My glucose levels are in check and I have lost 30lbs. to date, have lots of energy again, and the once per day dosage is perfect for my lifestyle. ",5
It seems to lower my blood sugar even on the smallest dosage. My sugar has been high for some time.,4
It is so easy to use and it is definitely effective. I would recommend it over Byetta.,5
"I am on Victoza for 2 months, my fasting levels in the morning are anywhere from 189 to 234 and I also have a backache on the right above the waist line.  I have developed a strange red rash on my left forearm it doesn't itch, I am not sure what this is.  I really haven't felt like myself since taking this medication, no energy, I'm  tried all the time and belching a lot.  Is anyone else having some of these symptoms?  ",1
"Started 3 wks ago, had headaches & vertigo the first week, as well as nausea & stomach ache.  Numbers are coming down, and I have lost 8 lbs.  Really tired, feel I could sleep all day.  took with 500 mg Metformin at first, stomach upset was terrible so stopped the metformin.  Also taking Gliclazide in the morning.  Will hang in there, but this is not fun.  Needles don't hurt, lancets are much worse.  Really expensive.",4
The victoza shot made me feel so much better. The shot was easy and painless. But the side effects were terrible. I had severe migrain headaches and stomach pain. I took victoza for some time and then just could not tolerate it anymore. Every person is different though. My husband takes this shot and has no problems at all. He feels better and glad that he started it. So try it and stick with it for a time and then decide if it is right for you. Each person reacts differently to medications. As Christians we thank God for Dr.s and medications. We also know that God heals miraculously when He chooses too. What is most important is that we receive salvation Romans 10:9-10. (www.intouch.org),5
I was put on insulin for glucose levels ranging between 250-400 but insulin only would raise my sugars 100 points on the average. I tried 3-5 different kinds and none worked. Finally my doctor prescribed Victoza and the first day they dropped from 250+ average to 175! i used .6 for a week and stayed at 200. I then went up to 1.2 dose and sugars are staying in 160 range after few days! My glucose numbers also used to jump all over the place but now are stabling out. I have had queasy stomach but after about 1/2 hr or so it settles down and seems to calm as my system adjusts. I have only been on it a couple weeks.,5
This medication is a good drug! it works for me! I've been taking it for 3 years,5
"I have been on Victoza for about 6 wks. I have not had any nausea. I take the shot at bedtime. It has brought my blood sugar down to 160-170 from 220.  I have lost about 6 lbs sense I started tha medicine. I am taking .6mg a day. The only side effects that I have had is tightness in the chest.  It was so bad that I went to the hospital thinking I had a heart attach. I'd like to know if this has been a problem with anyone else. I still have some tightness in the chest every day, but no way near what it used to be.   ",4
"I started on Victoza 3-11-2011. I weighted 362 lbs and my A1c was 13. I now weigh 284 and my A1C is 7.2 pretty good for 13 months.I no longer crave food, have lots more energy, and can walk 4 miles without taking A break when I started I couldn't walk 1\2 mile without stopping. ",5
sometimes makes me vomit,2
Has been great in my treatment of typeII diabetes. Blood sugars are regulated! Love it!,5
intialy it was working well after one year of use effect started diminishing came back to same as it was one year back ,1
I am only on Victoza 1.2mg for 2 1/2 weeks.  My hg is down significantly however the fatigue is terrible.  I am finding it difficult getting up in the morning. In the past I was fine on 6 hrs sleep.  Now I need more tha 10 hrs.  Not happy about this.,4
"Hi, I started taking this medication about a two weeks ago. It's been one of the WORST treatments I have ever been on. I was vomiting all day long and severe stomach cramps. I went off the medication last Saturday and on Tuesday I had to be taken to the emergency room. I was hospitalized for almost a week, the doctor diagnosed me with severe vertigo and am awaiting to be evaluated by an ear specialist this Monday. My doctors believe this to be a possible side effect from using Victoza. I know for sure I will never take this medication again nor will I endorse it's use. For me it's been a horrible experience.",1
"I lost over 10 lbs have not lost anymore , been taking it for over 6 months now. I love it BUT I am so irritable... am I the only one with this side effect otherwise no cramps nothing also a little headache in the mornings.",5
"Soreness at site of injection, bruising.  I feel far less hungry - in other words, the stomach pains have ended.  I have not lost weight though.  It's my understanding that this med only works for about 2 years and I'm close to that time now.  ",3
I am having stomach and breathing problems.,4
"Love, Love, Love Victoza. Feel so much better. I've been on a year now. A1C dropped immedietly.lost 65 pounds so far,and changed my life. I feel lucky my doctor sent me in this direction. Tried metformin for 3 weeks, like to kill me. Threw up all the time.  No side effects from victoza. I just can't say enough positive things about how victoza has changed my life for the better.",5
"I had extreme fatigue as my BS stayed below 60. I had severe upset stomach, severe head aches, severe indigestion, severe low BS. I also had some minor itching. I lost 11 lbs in 1 week 2 days, but that was bc I could not eat. My BS would not stablize, so I am now trying Symlin and hoping for good results. This medicine would be good if it didn't have so many unruly side effects. ",3
I have lost 75 pounds since june 2011. when i started taking this i did not exercise and lost 40 pounds.starting using treadmill in nov. and now i walk 3 miles a day.i love this medicine. i was also taken of actos. i still take a med twice a day.,5
Morning fasting blood sugar level has dropped close to 15 points so far.,3
"I am not sure if this is working...only had 3 injections...have severe nausea, severe headaches and severe heart burn for 3 days.",4
"I have type 1 diabetes, and this medication is the best thing that ever happened to me (of course, I still need insulin).  I started to use this instead of Symlin, and and it works 500% better at not causing my sugar to spike after meals.  I have also been able to decrease the amount of insulin I take by about half, and I've only been on it for a little less than a month.  The problem - it's not appoved for the treatment of type 1 diabetes so my insurance won't pay for it!!!!  Once I use up the sample I got from my doc's office, I'm out of luck:(  ",5
"I just started taking this a week ago and struggling with the nausea, just bought sea bands to help, has anyone else tried this as well?",3
"when i first started using victoza, i noticed within the first day that my level came down, and remained under 94 - 130 while I continued the medication, It was  reading 188 - 294 before this time, then I stopped due to the cost of the medication  $88.00 for 2x amonth, 2 pens that was my copay. I couldnt continue it was to expensive with my other medications.  But my glucose level went back up again and I have started taking it again, the price is now $45.00 a month, half the price on my copay, and it is working with half the dose.  I'm happy with the results so far.  But thinking of having some type of weight loss surgery.  Lap Band? ? ? ?  Have to research it some more. ",5
Only on the meds a week and my numbers are going down - bothe FBS and weight! Thankful that I've had no side effects and that it's so easy to administer.  I take this in the AM and 2000ER Metformin at night.,5
"I started taking this for weight loss.I felt like I was very ill for the first 10 days ( started at .06-went to 1.8 by day 10 ). It helped me alot, lost the need to eat all the time. Lost the cravings for sugar most of the time. Yes, they're side effectts too this like most drugs out there. I figured I would give myself 30 days and all negative side effects are gone. This is definately worth it, just had to rough it out for the first 2 weeks. By the way, lost  20 lbs !( with diet and gym 5x a week ).",4
I took 3 injections of this medicine at the .6 dose. It decreased my appetite but I experienced horrible nausea and burning in my throat. I stopped it because I have to work. My doctor is going to be angry,4
I have been on this shot along with 2000mg of Metformin and 45mg of Actos... The Dr who prescribed this shot told me that it would lower my blood sugar levels and also help me loose weight... It's been a month and a half and I have gained 25 lbs.. Not real happy with this. I'm having problems moving around and also have no energy..My kidneys feel like they are shutting down. I feel 10 times worse now then I did 2 months ago....,2
nausea all the time. saw no difference in blood sugars,1
"I have been on Victoza for about 2+ weeks.  I gradually went from .6-1.8.  I had a really tough week or so with the dizziness, headache, heaviness on my chest and TERRIBLE ITCHING!  I'm soooo delighted that others talked about the itching.  The last few days I have noticed I'm having TERRIBLE abdominal and back pain under my ribs.  I had my gallbladder out in Nov 2011, so I think it's pancreatitis.  I see the doctore this afternoon.  I do like what Victoza is doing to my numbers, both AM fasting and during the day, much, much lower.  I have almost no appetite and I have lost 10 lbs. in such a short period of time.  I also take 2000 mg Metformin at dinner.  Not sure what the DR. will say today.  Sometimes you have to wonder if the doctors want the numbers going down at the expense of the patient.  ",5
"I was extremely allergic to this drug and had to stop taking it after only 2 doses.  I had major problems with itching, shortness of breath, heaviness in my chest, bloating - it was strange because I am not a sick person nor do I have extreme reactions to medications.  The fact that I did to this one - who knows - but I did and that has made me reluctant to take other meds that are injectible.  Try it on for yourself - if it works great! if not watch you symptoms!!",1
This medication has helped in controlling my blood sugar but it makes  it causes insomnia and makes me hyper. Anyone else with this problelm?,3
"My blood sugar meter readings now seem to match my low-carb diet.  I find myself having less feelings of hunger through out the day.  I did have some intestinal problems the first week, in the way of bowel movements, but never so severe it kept me from going to school and daily life.",5
My numbers were high and now in the 112 - 125 range. Glad I am taking this.,5
Only Rx that could and has brought my high numbers down to controlling area.,5
This medication is very good.  It is easy to administer to yourself and even if you don't like needles it is better that pricking your finger (less pain).  I have been having indigestion since I have been taking this medicine.  I not sure if the medicine is cause the problem. ,5
"Developed type two after a drunk driver hit my police car and I gained 35 pounds and began to eat poorly.  Tried all sorts of medications and this one has been the easiest and best so far.  Concerned about the thyroid cancer, but will be vigilant.  Did not like needles, but I do it on the side of my stomach and can not even feel it, unlike the finger testing.  I have also recently lost my gall bladder and have developed a candida yeast infection which has also messed up my stomach.  I was on massive amounts of anti biotics and am not sure if victoza played a role in that or not.  Trying to get my stomach balanced.  Have lost 25 pounds, but that was as much contributed to almost dying from the gall bladder and not being able to eat for two months.  Blood sugars and A1c have been GREAT since starting this.  I also take metformin (1000mg's) twice a day.  Have had to go on and off metformin due to some of the testing and the surgeries I have had, which seems to increase numbers.  Together, victoza and metformin seem to work very, very well even without major improvements in my diet.  Dont give up on the victoza/metformin.  Try tweaking things a bit until you feel better.  Good luck!",5
Was on glucophage 500BD and Diamicron 30 daily. Difficulty in maintaining sugars. HbA1c started to climb. Started on Victoza and ease at control of sugars. Off the Diamicron and sugars maintained with just 500 of glucophage a day. HbA1c down to 5 after 6 weeks from 7.2.,5
"I have a fear of needles and this is VERY easy to use and there is no pain. Poking your finger is more painful by far, this is EASY. I love the small needle and it's easy to use, does not require much to inject the medicine. For the first time since I've been diagnosed with Type 2 Diabetes, my sugar levels have dropped to normal levels and I am losing weight finally.",5
PEN ISO HARD TO PUSH WHEN INJRCTING SND IEDAL TO SMALL,2
"this medicine made me feel the sickest i have ever felt in my life ! the nausea warning should be changed to "" makes you feel like your guts are being turned inside out "" ! however, i am on day 7 and starting to feel a little better and my fasting sugars have already dropped into the normal range. still feel like i have a boulder in my stomach but am hoping that will eventually go away.",4
I have been on this med. for two weeks and I am loving it. My sugar has been under control for the first time sense becoming a diabetic in 2000. I have been on every kind of diabetic med. and nothing has helped.,5
"Extreme digestive matters, including dirrahea, indigestion, and stomach cramping",4
